TAZ,bus_stops_n,bus_lines_n,bus_lines,bus_dep_0609,bus_dep_0708,bus_headway_0708_min,bus_best_line_headway_0708_min,bus_direct_reach_taz_n,bus_direct_reach_30min_taz_n,bus_nearest_stop_m,bus_stops_per_km2,bus_LOS_frequency,brt_stops_n,brt_lines_n,brt_lines,brt_dep_0609,brt_dep_0708,brt_headway_0708_min,brt_best_line_headway_0708_min,brt_direct_reach_taz_n,brt_direct_reach_30min_taz_n,brt_nearest_stop_m,brt_stops_per_km2,brt_LOS_frequency,brt_access,brt_lines_named,AggCode_V2,AggAreaName_V2
716,0,0,,0,0,,,0,0,1028.32,0.00,no service,0,0,,0,0,,,0,0,7290.38,0.00,no service,0,,,
715,0,0,,0,0,,,0,0,1403.90,0.00,no service,0,0,,0,0,,,0,0,3386.79,0.00,no service,0,,212.00,TsometKiryatAta
1810,0,0,,0,0,,,0,0,4950.00,0.00,no service,0,0,,0,0,,,0,0,4950.00,0.00,no service,0,,,
502,0,0,,0,0,,,0,0,2124.54,0.00,no service,0,0,,0,0,,,0,0,7022.48,0.00,no service,0,,301.00,SavyoneyYam
1719,0,0,,0,0,,,0,0,1538.89,0.00,no service,0,0,,0,0,,,0,0,1538.89,0.00,no service,0,,,
113,0,0,,0,0,,,0,0,17175.16,0.00,no service,0,0,,0,0,,,0,0,23832.38,0.00,no service,0,,,
2013,0,0,,0,0,,,0,0,24898.55,0.00,no service,0,0,,0,0,,,0,0,25702.50,0.00,no service,0,,217.00,Nazareth
710,0,0,,0,0,,,0,0,970.24,0.00,no service,0,0,,0,0,,,0,0,6705.76,0.00,no service,0,,,
724,0,0,,0,0,,,0,0,1495.63,0.00,no service,0,0,,0,0,,,0,0,7044.54,0.00,no service,0,,,
924,0,0,,0,0,,,0,0,5563.33,0.00,no service,0,0,,0,0,,,0,0,8875.08,0.00,no service,0,,214.00,KiryatAta North-East
916,0,0,,0,0,,,0,0,4837.94,0.00,no service,0,0,,0,0,,,0,0,6999.66,0.00,no service,0,,,
1226,0,0,,0,0,,,0,0,1808.55,0.00,no service,0,0,,0,0,,,0,0,1808.55,0.00,no service,0,,,
1227,0,0,,0,0,,,0,0,1104.68,0.00,no service,0,0,,0,0,,,0,0,1104.68,0.00,no service,0,,,
1215,0,0,,0,0,,,0,0,498.69,0.00,no service,0,0,,0,0,,,0,0,498.69,0.00,no service,0,,206.00,BatGalim-KiryatEliezer
717,0,0,,0,0,,,0,0,524.81,0.00,no service,0,0,,0,0,,,0,0,7834.57,0.00,no service,0,,,
918,0,0,,0,0,,,0,0,2155.21,0.00,no service,0,0,,0,0,,,0,0,5152.54,0.00,no service,0,,213.00,KiryatAta North
718,0,0,,0,0,,,0,0,2329.03,0.00,no service,0,0,,0,0,,,0,0,7055.82,0.00,no service,0,,,
1519,0,0,,0,0,,,0,0,893.19,0.00,no service,0,0,,0,0,,,0,0,893.19,0.00,no service,0,,202.00,Matam-NeotPeres
1516,0,0,,0,0,,,0,0,800.47,0.00,no service,0,0,,0,0,,,0,0,800.47,0.00,no service,0,,202.00,Matam-NeotPeres
213,0,0,,0,0,,,0,0,9322.28,0.00,no service,0,0,,0,0,,,0,0,15872.69,0.00,no service,0,,,
1726,0,0,,0,0,,,0,0,1120.88,0.00,no service,0,0,,0,0,,,0,0,1120.88,0.00,no service,0,,209.00,Namal-Giborim
1728,0,0,,0,0,,,0,0,980.67,0.00,no service,0,0,,0,0,,,0,0,980.67,0.00,no service,0,,,
1740,0,0,,0,0,,,0,0,2503.71,0.00,no service,0,0,,0,0,,,0,0,2503.71,0.00,no service,0,,,
1742,0,0,,0,0,,,0,0,2678.86,0.00,no service,0,0,,0,0,,,0,0,2678.86,0.00,no service,0,,,
1743,0,0,,0,0,,,0,0,2541.02,0.00,no service,0,0,,0,0,,,0,0,2541.02,0.00,no service,0,,,
226,0,0,,0,0,,,0,0,5517.46,0.00,no service,0,0,,0,0,,,0,0,11964.73,0.00,no service,0,,,
228,0,0,,0,0,,,0,0,3768.44,0.00,no service,0,0,,0,0,,,0,0,10363.39,0.00,no service,0,,,
721,0,0,,0,0,,,0,0,581.29,0.00,no service,0,0,,0,0,,,0,0,8136.69,0.00,no service,0,,,
206,0,0,,0,0,,,0,0,4996.31,0.00,no service,0,0,,0,0,,,0,0,11977.33,0.00,no service,0,,,
245,0,0,,0,0,,,0,0,2261.47,0.00,no service,0,0,,0,0,,,0,0,9841.91,0.00,no service,0,,,
722,0,0,,0,0,,,0,0,1708.70,0.00,no service,0,0,,0,0,,,0,0,4386.09,0.00,no service,0,,213.00,KiryatAta North
723,0,0,,0,0,,,0,0,1508.42,0.00,no service,0,0,,0,0,,,0,0,5323.69,0.00,no service,0,,,
919,0,0,,0,0,,,0,0,3081.02,0.00,no service,0,0,,0,0,,,0,0,6927.36,0.00,no service,0,,213.00,KiryatAta North
720,0,0,,0,0,,,0,0,1871.63,0.00,no service,0,0,,0,0,,,0,0,6184.36,0.00,no service,0,,,
920,0,0,,0,0,,,0,0,3906.23,0.00,no service,0,0,,0,0,,,0,0,7713.44,0.00,no service,0,,214.00,KiryatAta North-East
1223,0,0,,0,0,,,0,0,1593.00,0.00,no service,0,0,,0,0,,,0,0,1593.00,0.00,no service,0,,,
1811,0,0,,0,0,,,0,0,2141.41,0.00,no service,0,0,,0,0,,,0,0,2141.41,0.00,no service,0,,,
1812,0,0,,0,0,,,0,0,2387.12,0.00,no service,0,0,,0,0,,,0,0,2387.12,0.00,no service,0,,,
1813,0,0,,0,0,,,0,0,1922.89,0.00,no service,0,0,,0,0,,,0,0,1922.89,0.00,no service,0,,,
1814,0,0,,0,0,,,0,0,2223.01,0.00,no service,0,0,,0,0,,,0,0,2223.01,0.00,no service,0,,,
1524,0,0,,0,0,,,0,0,625.74,0.00,no service,0,0,,0,0,,,0,0,625.74,0.00,no service,0,,202.00,Matam-NeotPeres
1638,0,0,,0,0,,,0,0,617.59,0.00,no service,0,0,,0,0,,,0,0,617.59,0.00,no service,0,,202.00,Matam-NeotPeres
1641,0,0,,0,0,,,0,0,2055.44,0.00,no service,0,0,,0,0,,,0,0,2055.44,0.00,no service,0,,,
1640,0,0,,0,0,,,0,0,1739.34,0.00,no service,0,0,,0,0,,,0,0,1739.34,0.00,no service,0,,,
1751,0,0,,0,0,,,0,0,3081.90,0.00,no service,0,0,,0,0,,,0,0,3081.90,0.00,no service,0,,,
1815,0,0,,0,0,,,0,0,4303.03,0.00,no service,0,0,,0,0,,,0,0,4303.03,0.00,no service,0,,,
2506,0,0,,0,0,,,0,0,20788.51,0.00,no service,0,0,,0,0,,,0,0,23632.58,0.00,no service,0,,,
2420,0,0,,0,0,,,0,0,874.06,0.00,no service,0,0,,0,0,,,0,0,874.06,0.00,no service,0,,201.00,TiratCarmel
2426,0,0,,0,0,,,0,0,488.76,0.00,no service,0,0,,0,0,,,0,0,2376.36,0.00,no service,0,,201.00,TiratCarmel
244,0,0,,0,0,,,0,0,7016.81,0.00,no service,0,0,,0,0,,,0,0,14082.12,0.00,no service,0,,,
212,0,0,,0,0,,,0,0,7569.39,0.00,no service,0,0,,0,0,,,0,0,14613.04,0.00,no service,0,,,
211,0,0,,0,0,,,0,0,8194.19,0.00,no service,0,0,,0,0,,,0,0,15165.03,0.00,no service,0,,,
320,0,0,,0,0,,,0,0,21565.18,0.00,no service,0,0,,0,0,,,0,0,28194.86,0.00,no service,0,,,
319,0,0,,0,0,,,0,0,21887.49,0.00,no service,0,0,,0,0,,,0,0,28359.42,0.00,no service,0,,,
207,0,0,,0,0,,,0,0,14102.70,0.00,no service,0,0,,0,0,,,0,0,21686.94,0.00,no service,0,,,
1922,0,0,,0,0,,,0,0,24133.56,0.00,no service,0,0,,0,0,,,0,0,25586.70,0.00,no service,0,,217.00,Nazareth
3211,0,0,,0,0,,,0,0,49758.74,0.00,no service,0,0,,0,0,,,0,0,56174.52,0.00,no service,0,,,
3527,0,0,,0,0,,,0,0,41917.96,0.00,no service,0,0,,0,0,,,0,0,44513.56,0.00,no service,0,,,
3524,0,0,,0,0,,,0,0,45843.91,0.00,no service,0,0,,0,0,,,0,0,48778.60,0.00,no service,0,,,
3621,0,0,,0,0,,,0,0,42178.15,0.00,no service,0,0,,0,0,,,0,0,42690.78,0.00,no service,0,,,
3623,0,0,,0,0,,,0,0,33903.47,0.00,no service,0,0,,0,0,,,0,0,34302.97,0.00,no service,0,,,
3531,0,0,,0,0,,,0,0,51008.07,0.00,no service,0,0,,0,0,,,0,0,53544.55,0.00,no service,0,,,
3915,0,0,,0,0,,,0,0,29718.12,0.00,no service,0,0,,0,0,,,0,0,32500.63,0.00,no service,0,,,
3701,0,0,,0,0,,,0,0,52417.55,0.00,no service,0,0,,0,0,,,0,0,53336.46,0.00,no service,0,,,
3530,0,0,,0,0,,,0,0,51856.33,0.00,no service,0,0,,0,0,,,0,0,55057.66,0.00,no service,0,,,
3202,0,0,,0,0,,,0,0,65105.14,0.00,no service,0,0,,0,0,,,0,0,72432.28,0.00,no service,0,,,
3209,0,0,,0,0,,,0,0,56971.27,0.00,no service,0,0,,0,0,,,0,0,64103.29,0.00,no service,0,,,
3301,0,0,,0,0,,,0,0,57400.72,0.00,no service,0,0,,0,0,,,0,0,64874.99,0.00,no service,0,,,
3203,0,0,,0,0,,,0,0,61977.36,0.00,no service,0,0,,0,0,,,0,0,69379.98,0.00,no service,0,,,
3901,0,0,,0,0,,,0,0,23620.10,0.00,no service,0,0,,0,0,,,0,0,26313.17,0.00,no service,0,,,
3308,0,0,,0,0,,,0,0,44063.70,0.00,no service,0,0,,0,0,,,0,0,50685.81,0.00,no service,0,,,
3302,0,0,,0,0,,,0,0,50036.80,0.00,no service,0,0,,0,0,,,0,0,57238.01,0.00,no service,0,,,
3709,0,0,,0,0,,,0,0,51529.99,0.00,no service,0,0,,0,0,,,0,0,51980.85,0.00,no service,0,,,
3602,0,0,,0,0,,,0,0,30823.26,0.00,no service,0,0,,0,0,,,0,0,32256.65,0.00,no service,0,,,
3529,0,0,,0,0,,,0,0,34551.23,0.00,no service,0,0,,0,0,,,0,0,36967.15,0.00,no service,0,,,
3909,0,0,,0,0,,,0,0,24320.13,0.00,no service,0,0,,0,0,,,0,0,27142.81,0.00,no service,0,,,
3309,0,0,,0,0,,,0,0,35469.48,0.00,no service,0,0,,0,0,,,0,0,42278.09,0.00,no service,0,,,
3401,0,0,,0,0,,,0,0,30523.13,0.00,no service,0,0,,0,0,,,0,0,38122.79,0.00,no service,0,,,
3204,0,0,,0,0,,,0,0,60387.76,0.00,no service,0,0,,0,0,,,0,0,67805.27,0.00,no service,0,,,
3411,0,0,,0,0,,,0,0,25479.94,0.00,no service,0,0,,0,0,,,0,0,32910.99,0.00,no service,0,,,
3303,0,0,,0,0,,,0,0,39536.50,0.00,no service,0,0,,0,0,,,0,0,46803.44,0.00,no service,0,,,
3216,0,0,,0,0,,,0,0,44867.44,0.00,no service,0,0,,0,0,,,0,0,50706.65,0.00,no service,0,,,
3422,0,0,,0,0,,,0,0,19614.56,0.00,no service,0,0,,0,0,,,0,0,27199.75,0.00,no service,0,,,
3711,0,0,,0,0,,,0,0,56612.79,0.00,no service,0,0,,0,0,,,0,0,56952.60,0.00,no service,0,,,
3505,0,0,,0,0,,,0,0,28029.85,0.00,no service,0,0,,0,0,,,0,0,33942.60,0.00,no service,0,,,
3413,0,0,,0,0,,,0,0,24513.13,0.00,no service,0,0,,0,0,,,0,0,32068.28,0.00,no service,0,,,
3628,0,0,,0,0,,,0,0,34362.74,0.00,no service,0,0,,0,0,,,0,0,34362.74,0.00,no service,0,,,
3501,0,0,,0,0,,,0,0,45568.45,0.00,no service,0,0,,0,0,,,0,0,50991.47,0.00,no service,0,,,
3712,0,0,,0,0,,,0,0,52014.56,0.00,no service,0,0,,0,0,,,0,0,52305.66,0.00,no service,0,,,
3321,0,0,,0,0,,,0,0,39428.64,0.00,no service,0,0,,0,0,,,0,0,45053.86,0.00,no service,0,,,
3304,0,0,,0,0,,,0,0,33399.47,0.00,no service,0,0,,0,0,,,0,0,40638.95,0.00,no service,0,,,
3504,0,0,,0,0,,,0,0,31783.07,0.00,no service,0,0,,0,0,,,0,0,37116.10,0.00,no service,0,,,
3503,0,0,,0,0,,,0,0,33885.16,0.00,no service,0,0,,0,0,,,0,0,39048.16,0.00,no service,0,,,
3421,0,0,,0,0,,,0,0,21759.06,0.00,no service,0,0,,0,0,,,0,0,29300.39,0.00,no service,0,,,
3425,0,0,,0,0,,,0,0,21168.16,0.00,no service,0,0,,0,0,,,0,0,28551.15,0.00,no service,0,,,
4003,0,0,,0,0,,,0,0,34892.18,0.00,no service,0,0,,0,0,,,0,0,37726.73,0.00,no service,0,,,
4022,0,0,,0,0,,,0,0,38715.15,0.00,no service,0,0,,0,0,,,0,0,41516.87,0.00,no service,0,,,
3805,0,0,,0,0,,,0,0,30403.85,0.00,no service,0,0,,0,0,,,0,0,32114.64,0.00,no service,0,,,
3109,0,0,,0,0,,,0,0,61054.09,0.00,no service,0,0,,0,0,,,0,0,65866.70,0.00,no service,0,,,
3111,0,0,,0,0,,,0,0,57521.06,0.00,no service,0,0,,0,0,,,0,0,61111.49,0.00,no service,0,,,
3105,0,0,,0,0,,,0,0,66241.68,0.00,no service,0,0,,0,0,,,0,0,73140.84,0.00,no service,0,,,
3102,0,0,,0,0,,,0,0,69901.56,0.00,no service,0,0,,0,0,,,0,0,77288.17,0.00,no service,0,,,
3522,0,0,,0,0,,,0,0,38989.43,0.00,no service,0,0,,0,0,,,0,0,42519.46,0.00,no service,0,,,
3318,0,0,,0,0,,,0,0,40009.38,0.00,no service,0,0,,0,0,,,0,0,46170.51,0.00,no service,0,,,
3320,0,0,,0,0,,,0,0,38372.96,0.00,no service,0,0,,0,0,,,0,0,44415.98,0.00,no service,0,,,
3914,0,0,,0,0,,,0,0,29628.13,0.00,no service,0,0,,0,0,,,0,0,32458.50,0.00,no service,0,,,
4002,0,0,,0,0,,,0,0,33406.70,0.00,no service,0,0,,0,0,,,0,0,36206.16,0.00,no service,0,,,
3513,0,0,,0,0,,,0,0,36334.72,0.00,no service,0,0,,0,0,,,0,0,39697.00,0.00,no service,0,,,
3905,0,0,,0,0,,,0,0,22567.04,0.00,no service,0,0,,0,0,,,0,0,25414.01,0.00,no service,0,,,
3913,0,0,,0,0,,,0,0,26677.04,0.00,no service,0,0,,0,0,,,0,0,29499.08,0.00,no service,0,,,
4006,0,0,,0,0,,,0,0,33215.53,0.00,no service,0,0,,0,0,,,0,0,36059.05,0.00,no service,0,,,
4009,0,0,,0,0,,,0,0,32851.26,0.00,no service,0,0,,0,0,,,0,0,35672.76,0.00,no service,0,,,
3613,0,0,,0,0,,,0,0,31166.42,0.00,no service,0,0,,0,0,,,0,0,31673.13,0.00,no service,0,,,
3624,0,0,,0,0,,,0,0,36430.34,0.00,no service,0,0,,0,0,,,0,0,36613.59,0.00,no service,0,,,
3625,0,0,,0,0,,,0,0,32261.12,0.00,no service,0,0,,0,0,,,0,0,32370.09,0.00,no service,0,,,
3611,0,0,,0,0,,,0,0,31970.08,0.00,no service,0,0,,0,0,,,0,0,32583.81,0.00,no service,0,,,
3920,0,0,,0,0,,,0,0,28241.41,0.00,no service,0,0,,0,0,,,0,0,31060.81,0.00,no service,0,,,
3902,0,0,,0,0,,,0,0,27660.45,0.00,no service,0,0,,0,0,,,0,0,30431.94,0.00,no service,0,,,
4001,0,0,,0,0,,,0,0,31670.96,0.00,no service,0,0,,0,0,,,0,0,34415.48,0.00,no service,0,,,
4018,0,0,,0,0,,,0,0,36300.61,0.00,no service,0,0,,0,0,,,0,0,39054.48,0.00,no service,0,,,
3607,0,0,,0,0,,,0,0,35491.97,0.00,no service,0,0,,0,0,,,0,0,36138.93,0.00,no service,0,,,
3523,0,0,,0,0,,,0,0,32265.01,0.00,no service,0,0,,0,0,,,0,0,34949.02,0.00,no service,0,,,
3814,0,0,,0,0,,,0,0,32234.01,0.00,no service,0,0,,0,0,,,0,0,34668.08,0.00,no service,0,,,
4021,0,0,,0,0,,,0,0,39052.95,0.00,no service,0,0,,0,0,,,0,0,41828.93,0.00,no service,0,,,
3823,0,0,,0,0,,,0,0,31187.79,0.00,no service,0,0,,0,0,,,0,0,33847.70,0.00,no service,0,,,
3703,0,0,,0,0,,,0,0,58168.40,0.00,no service,0,0,,0,0,,,0,0,58711.17,0.00,no service,0,,,
3214,0,0,,0,0,,,0,0,45937.86,0.00,no service,0,0,,0,0,,,0,0,52127.47,0.00,no service,0,,,
3702,0,0,,0,0,,,0,0,51242.47,0.00,no service,0,0,,0,0,,,0,0,51868.53,0.00,no service,0,,,
3921,0,0,,0,0,,,0,0,30265.54,0.00,no service,0,0,,0,0,,,0,0,33111.77,0.00,no service,0,,,
3922,0,0,,0,0,,,0,0,29090.67,0.00,no service,0,0,,0,0,,,0,0,31910.75,0.00,no service,0,,,
3306,0,0,,0,0,,,0,0,40407.96,0.00,no service,0,0,,0,0,,,0,0,47344.32,0.00,no service,0,,,
3713,0,0,,0,0,,,0,0,55351.69,0.00,no service,0,0,,0,0,,,0,0,55555.69,0.00,no service,0,,,
3420,0,0,,0,0,,,0,0,24278.54,0.00,no service,0,0,,0,0,,,0,0,31864.07,0.00,no service,0,,,
3110,0,0,,0,0,,,0,0,62390.40,0.00,no service,0,0,,0,0,,,0,0,66738.06,0.00,no service,0,,,
3620,0,0,,0,0,,,0,0,47220.15,0.00,no service,0,0,,0,0,,,0,0,47846.97,0.00,no service,0,,,
3418,0,0,,0,0,,,0,0,23298.55,0.00,no service,0,0,,0,0,,,0,0,30878.70,0.00,no service,0,,,
3525,0,0,,0,0,,,0,0,43038.11,0.00,no service,0,0,,0,0,,,0,0,46272.55,0.00,no service,0,,,
3610,0,0,,0,0,,,0,0,31716.30,0.00,no service,0,0,,0,0,,,0,0,32214.67,0.00,no service,0,,,
3705,0,0,,0,0,,,0,0,52369.11,0.00,no service,0,0,,0,0,,,0,0,52915.78,0.00,no service,0,,,
3813,0,0,,0,0,,,0,0,32033.83,0.00,no service,0,0,,0,0,,,0,0,34273.50,0.00,no service,0,,,
3822,0,0,,0,0,,,0,0,32296.12,0.00,no service,0,0,,0,0,,,0,0,34894.55,0.00,no service,0,,,
3428,0,0,,0,0,,,0,0,22622.93,0.00,no service,0,0,,0,0,,,0,0,30210.29,0.00,no service,0,,,
3430,0,0,,0,0,,,0,0,20053.40,0.00,no service,0,0,,0,0,,,0,0,27539.82,0.00,no service,0,,,
3803,0,0,,0,0,,,0,0,28285.14,0.00,no service,0,0,,0,0,,,0,0,30758.83,0.00,no service,0,,,
3410,0,0,,0,0,,,0,0,23750.42,0.00,no service,0,0,,0,0,,,0,0,30705.08,0.00,no service,0,,,
3825,0,0,,0,0,,,0,0,32449.45,0.00,no service,0,0,,0,0,,,0,0,35168.56,0.00,no service,0,,,
3830,0,0,,0,0,,,0,0,33936.46,0.00,no service,0,0,,0,0,,,0,0,36632.06,0.00,no service,0,,,
3828,0,0,,0,0,,,0,0,33865.73,0.00,no service,0,0,,0,0,,,0,0,36583.51,0.00,no service,0,,,
3829,0,0,,0,0,,,0,0,33358.22,0.00,no service,0,0,,0,0,,,0,0,36047.73,0.00,no service,0,,,
3827,0,0,,0,0,,,0,0,33095.15,0.00,no service,0,0,,0,0,,,0,0,35795.88,0.00,no service,0,,,
